asin,title,author,rating,reviews,url,description
9365898579,Comprehensive Data Structures and Algorithms in C++: Learn fundamentals with 500+ code samples and problems,by Deepali Srivastava and Suresh Kumar Srivastava | 13 May 2025,3.7 out of 5 stars,(8),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDE2MTQwNzgzODMzODc4OjE3NzYxODQ4NTM6c3BfbXRmOjMwMDU3NTg1NjMyMzgzMjo6MDo6&url=%2FComprehensive-Data-Structures-Algorithms-fundamentals%2Fdp%2F9365898579%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0%26dib_tag%3Dse%26keywords%3Dc%252B%252B%2Bbooks%26qid%3D1776184853%26sr%3D8-11-spons%26aref%3D8JYv8fLU4G%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=8JYv8fLU4G&sp_cr=ZAZ,"This book provides a comprehensive study of data structures and algorithms, starting with an introduction to time and space complexity analysis using asymptotic notation. It explores arrays and matrices, then progresses to linked lists, stacks (LIFO), and queues (FIFO), emphasizing their respective operations and applications. A detailed chapter on recursion, including base cases and recursive calls, lays the groundwork for understanding binary trees and binary search trees, and graph algorithms such as DFS and BFS. Finally, the book covers storage management, addressing memory allocation, release and garbage collection."
1949857395,Introductory C with C++,by Richard Petersen | 29 March 2023,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDE2MTQwNzgzODMzODc4OjE3NzYxODQ4NTM6c3BfbXRmOjMwMDk4NDIwMDU1NTMzMjo6MDo6&url=%2FIntroductory-C-Richard-Petersen%2Fdp%2F1949857395%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0%26dib_tag%3Dse%26keywords%3Dc%252B%252B%2Bbooks%26qid%3D1776184853%26sr%3D8-12-spons%26aref%3Dj12BdSZR0U%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=j12BdSZR0U&sp_cr=ZAZ,"C differs from most programming languages in its use of expressions, pointers, and arrays. For those learning C, pointers are the greatest source of confusion. The primary aim of this text is to provide working models of how pointers are used in C as well as an introduction to their use in C++.

Most beginners falter on the use of pointers. Many try to avoid pointers completely, but quickly find that pointers are used extensively throughout C programs. Some attain a partial understanding of pointers which, at first, gets them by. However, when faced with complex programming tasks, they find that pointers become a necessity.

In most programming languages one learns about pointers only after most other topics have been discussed. Pointers are just one more added feature of the language. In C and in C++, however, pointers are used with every feature. There are pointers to variables, pointers as parameters, pointers as arrays, pointers to structures, and even pointers to pointers. With each feature pointers are used differently. The way pointers work with variables is very different from the way pointers work with arrays. In this text, you learn pointers as you learn each feature of the language. With variables, you learn pointers to variables; with parameters, pointers to parameters; with functions: pointers to functions; with arrays, pointers in arrays; with structures, pointers to structures. In addition, for C++ you will learn pointers to objects, to class members, and derived objects. Such an approach provides an understanding of the many different ways pointers are used throughout the language.

The text is arranged in five sections. The first section focuses on the basic structure of the language. Variables, functions, and expressions are carefully examined. The second section deals with arrays. Arrays form an exception in C. Unlike structures they are not data objects. They are completely managed by pointers. The third section describes data structures and file management. The chapter on data structures introduces basic concepts such as linked lists and trees. A special examination is made of recursion and how it operates with lists, trees, and b-trees. The chapters on file management discuss the different types of files with special emphasis on record files b-tree indexes. The fourth section provides an introduction to C++, covering classes and objects, their use with pointers, as well as operator overloading and inheritance. The fifth section covers additional topics greater detail such as the pre-processor and bitwise operations."
9369145729,"GKP Codewise- C, C++, Java, Python & R Complete Programmer Reference By Dr.Mohd. Abdul Hameed",by Dr. Mohd. Abdul Hameed | 21 October 2025,5.0 out of 5 stars,(4),https://www.amazon.in/Codewise-Complete-Programmer-Reference-Dr-Mohd/dp/9369145729/ref=sr_1_13?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-13,"This book is a comprehensive guide to five essential programming languages—C, C++, Java, Python, and R—designed for students, educators, and professionals. It covers fundamental concepts, including loops, functions, arrays, strings, OOP, exception handling, multi-threading, and file handling, with clear explanations, algorithms, flowcharts, and fully executable code in all five languages.

Its comparative approach helps learners understand differences in syntax, structure, and efficiency, enhancing coding versatility and decision-making for applications from system programming to data analytics. Perfect for self-study, academic reference, or interview prep, it bridges theory and practice in a single resource.

Key Features:

Multi-language coverage: C, C++, Java, Python, R
Step-by-step algorithms, flowcharts, and problem-solving logic
Comparative examples for better understanding
Analysis of time and space complexity
Includes executable code for practice
Ideal for students, educators, and programmers"
0199485674,Oop With C++(Revised 1St Ed),by REEMA THAREJA | 1 January 2018,4.4 out of 5 stars,(102),https://www.amazon.in/Oop-C-Revised-1St-Ed/dp/0199485674/ref=sr_1_14?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-14,"Master object-oriented programming with this C++ guide. Ideal for students and developers, it covers classes, inheritance, and polymorphism with practical examples to build robust coding skills."
9355422687,C++ Software Design: Design Principles and Patterns for High-Quality Software (Grayscale Indian Edition),by Klaus Iglberger | 5 October 2022,4.6 out of 5 stars,(175),https://www.amazon.in/Software-Design-Principles-High-Quality-Grayscale/dp/9355422687/ref=sr_1_15?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-15,"Disclaimer

Shroff Publishers do not endorse the preview pages of kindle linked to our ISBNs. All Indian Reprints of O'Reilly are Printed in Grayscale.

Good software design is essential for the success of your project, but designing software is hard to do. You need to have a deep understanding of the consequences of design decisions and a good overview of available design alternatives. With this book, experienced C++ developers will get a thorough, practical, and unparalleled overview of software design with this modern language.

C++ trainer and consultant Klaus Iglberger explains how you can manage dependencies and abstractions, improve changeability and extensibility of software entities, and apply and implement modern design patterns to help you take advantage of today's possibilities. Design is the most essential aspect of a software project because it impacts the software's most important properties: maintainability, changeability, and extensibility.

Learn how to evaluate your code with respect to software design
Understand what software design is, including design goals such as changeability and extensibility
Explore the advantages and disadvantages of each design approach
Learn how design patterns help solve problems and express intent
Choose the right form of a design pattern to gain most of its advantages"
1839216549,"C++ High Performance, Second Edition: Master the art of optimizing the functioning of your C++ code",by Björn Andrist and Viktor Sehr | 21 December 2020,4.6 out of 5 stars,(183),https://www.amazon.in/High-Performance-Master-optimizing-functioning/dp/1839216549/ref=sr_1_16?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-16,"A comprehensive guide to help aspiring and professional C++ developers elevate the performance of their apps by allowing them to run faster and consume fewer resources

Purchase of the print or Kindle book includes a free eBook in PDF format.




Key features

Updated to C++20 with completely revised code and more content on error handling, benchmarking, memory allocators, and concurrent programming
Explore the latest C++20 features including concepts, ranges, and coroutines
Utilize C++ constructs and techniques to carry out effective data structure optimization and memory management




Book Description

C++ High Performance, Second Edition intends to guide you through optimizing the performance of your C++ apps by allowing them to run faster and consume fewer resources on the device they're running on without compromising the readability of your codebase.

The book begins by introducing C++ language and some of its modern concepts to you in brief. Once you are familiar with the fundamentals, it enables you to measure and identify bottlenecks in a C++ codebase and how to eradicate them using modern C++ constructs and techniques. In this process, you will gradually improve your style of writing code. You will further dive deep to explore data structure optimization, memory management, and how it can be used efficiently concerning CPU caches.

After laying the foundation, the book trains you to leverage algorithms, ranges, and containers from the standard library to achieve faster execution, write readable code and use customized iterators. It provides hands-on experience of C++ metaprogramming, coroutines, reflection to reduce boilerplate code, proxy objects to perform optimizations under the hood, concurrent programming and lock-free data structures. The book concludes with an overview of parallel algorithms.

By the end of this book, you will have developed the ability to use every tool as per its need to boost the efficiency of your C++ project.




What you will learn

Write specialized data structures for performance-critical code
Use modern metaprogramming techniques to reduce runtime calculations
Achieve efficient memory management using custom memory allocators
Reduce boilerplate code using reflection techniques
Reap the benefits of lock-free concurrent programming
Gain insights into subtle optimizations used by standard library algorithms
Compose algorithms using ranges library
Develop the ability to apply metaprogramming aspects such as constexpr, constraints and concepts
Implement lazy generators and asynchronous tasks using C++20 coroutines




Who this book is for

﻿If you're a C++ developer looking to improve the efficiency of your code or just keen to upgrade your skills to the next level, this book is for you."
0138308683,Programming: Principles and Practice Using C++ (C++ In-depth),by Bjarne Stroustrup | 22 April 2024,4.5 out of 5 stars,(70),https://www.amazon.in/Programming-Principles-Practice-Using-C/dp/0138308683/ref=sr_1_17?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-17,"An Introduction to Programming by the Inventor of C++

Programming: Principles and Practice Using C++, Third Edition, will help anyone who is willing to work hard learn the fundamental principles of programming and develop the practical skills needed for programming in the real world. Previous editions have been used successfully by many thousands of students. This revised and updated edition

Assumes that your aim is to eventually write programs that are good enough for others to use and maintain
Focuses on fundamental concepts and techniques, rather than on obscure language-technical details
Is an introduction to programming in general, including procedural, object-oriented, and generic programming, rather than just an introduction to a programming language
Covers both contemporary high-level techniques and the lower-level techniques needed for efficient use of hardware
Will give you a solid foundation for writing useful, correct, type-safe, maintainable, and efficient code
Is primarily designed for people who have never programmed before, but even seasoned programmers have found previous editions useful as an introduction to more effective concepts and techniques
Covers a wide range of essential concepts, design and programming techniques, language features, and libraries
Uses contemporary C++ (C++20 and C++23)
Covers the design and use of both built-in types and user-defi ned types, complete with input, output, computation, and simple graphics/GUI
Offers an introduction to the C++ standard library containers and algorithms

Register your book for convenient access to downloads, updates, and/or corrections as they become available. See inside book for details."
8131775275,"C++ Primer, 5/e",Up to 5% back with Amazon Pay ICI...,4.7 out of 5 stars,(4),https://www.amazon.in/C-Primer-5-e/dp/8131775275/ref=sr_1_18?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-18,"C++ Primer, 5/e"
9332546185,"Pearson C++ Primer Plus, 6e",by Prata | 1 January 2015,4.0 out of 5 stars,(47),https://www.amazon.in/C-Primer-Plus-Prata/dp/9332546185/ref=sr_1_19?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-19,Printed Books
1316506800,Computer Programming With C++,by Kunal Pimparkhede | 1 December 2016,4.2 out of 5 stars,(19),https://www.amazon.in/Computer-Programming-C-Kunal-Pimparkhede/dp/1316506800/ref=sr_1_20?dib=eyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0&dib_tag=se&keywords=c%2B%2B+books&qid=1776184853&sr=8-20,Reading books is a kind of enjoyment. Reading books is a good habit. We bring you a different kinds of books. You can carry this book where ever you want. It is easy to carry. It can be an ideal gift to yourself and to your loved ones. Care instruction keep away from fire.
1787121704,"Mastering C++ Multithreading: Write robust, concurrent, and parallel applications",by Maya Posch | 1 January 2017,3.8 out of 5 stars,(18),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDE2MTQwNzgzODMzODc4OjE3NzYxODQ4NTM6c3BfYnRmOjMwMDE2Mzk1OTQ1MDUzMjo6MDo6&url=%2FMastering-C-Multithreading-Maya-Posch%2Fdp%2F1787121704%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0%26dib_tag%3Dse%26keywords%3Dc%252B%252B%2Bbooks%26qid%3D1776184853%26sr%3D8-21-spons%26aref%3DL5YEBa2QeP%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=L5YEBa2QeP&sp_cr=ZAZ,"Master multithreading and concurrent processing with C++

Key Features

Delve into the fundamentals of multithreading and concurrency and find out how to implement them
Explore atomic operations to optimize code performance
Apply concurrency to both distributed computing and GPGPU processing

Book Description

Multithreaded applications execute multiple threads in a single processor environment, allowing developers achieve concurrency. This book will teach you the finer points of multithreading and concurrency concepts and how to apply them efficiently in C++.

Divided into three modules, we start with a brief introduction to the fundamentals of multithreading and concurrency concepts. We then take an in-depth look at how these concepts work at the hardware-level as well as how both operating systems and frameworks use these low-level functions.

In the next module, you will learn about the native multithreading and concurrency support available in C++ since the 2011 revision, synchronization and communication between threads, debugging concurrent C++ applications, and the best programming practices in C++.

In the final module, you will learn about atomic operations before moving on to apply concurrency to distributed and GPGPU-based processing. The comprehensive coverage of essential multithreading concepts means you will be able to efficiently apply multithreading concepts while coding in C++.

What you will learn

Deep dive into the details of the how various operating systems currently implement multithreading
Choose the best multithreading APIs when designing a new application
Explore the use of mutexes, spin-locks, and other synchronization concepts and see how to safely pass data between threads
Understand the level of API support provided by various C++ toolchains
Resolve common issues in multithreaded code and recognize common pitfalls using tools such as Memcheck, CacheGrind, DRD, Helgrind, and more
Discover the nature of atomic operations and understand how they can be useful in optimizing code
Implement a multithreaded application in a distributed computing environment
Design a C++-based GPGPU application that employs multithreading

Who this book is for:

﻿This book is for intermediate C++ developers who wish to extend their knowledge of multithreading and concurrent processing. You should have basic experience with multithreading and be comfortable using C++ development toolchains on the command line."
8192107531,The Ultimate C,by R. Nageswara Rao | 29 June 2012,4.4 out of 5 stars,(50),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDE2MTQwNzgzODMzODc4OjE3NzYxODQ4NTM6c3BfYnRmOjMwMDAyODAwMzg3OTUzMjo6MDo6&url=%2FUltimate-Concepts-Programs-Interview-Questions%2Fdp%2F8192107531%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.jAF2UBGtyEnf1xxSiEMxzG7-YDTsSIw5jkFdj_z3DelgcgiZ-jZaD4t17TgRGeUvTYJipBkMCqTPVe4IJN46ANf-t6rIoAlqC_dJd1UgUxOqa8qe-M4A77VwQPEIRdDwXJLsQGe43FWI-wEMgDUuT5PkO_Yr3DAKqHSiuT67Fvmh6WbEWq8pkyukLcfERq7w4NCSl-n2H1Ro7Sg9oM_kAOAJVi4lKRUy071FsGaBjh4.8IeLs_YOsZ_j47AcrAV6pE-QSuYOt8Pq7ziDKYM98q0%26dib_tag%3Dse%26keywords%3Dc%252B%252B%2Bbooks%26qid%3D1776184853%26sr%3D8-22-spons%26aref%3DvyTyhCFgzf%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=vyTyhCFgzf&sp_cr=ZAZ,"The main objective of writing this book is that every student should be able to acquire necessary skills required to become a programmer. The logic of each and every problem is explained in a simple manner which helps the student to write better programs. This book discusses all concepts of C starting from fundamentals to advanced topics in a lucid manner. It covers hundreds of solved programs which are useful to the students for their examinations. It also covers the interview questions which help the students come up with flying colors in their career. Salient Features: All the concepts are discussed in a lucid, easy to understand manner. A reader without any basic knowledge in computer s can comfortably follow this book. Helps to build logic in the students which becomes stepping stone for programming. Interview questions collected from the actual interviews of various Software companies will help the students to be successful in their campus interviews. Hundreds of solved programs help the students of Indian Universities do well in their examinations like B.C.A, B.Sc, M.Sc, M.C.A, B.E, B.Tech, M.Tech, etc. Works like a handy reference to the Software professionals in their programming. Starting at basic level, this book covers advanced topics like Pointers, Data structures, Searching and sorting techniques and Graphics. Table of Contents: 1. Fundamental Concepts in C 2. Data types and operators 3. Control statements in C 4. Arrays 5. Functions 6. Characters and strings 7. Storage Classes 8. Pointers 9. Structures and Unions 10. File Concepts 11. Command Line Arguments 12. Macros and Enumerations 13. Data Structures in C 14. Searching, Sorting and Merging 15. Graphics and Animation Apendix - I: List of Programs Apendix - I :List of Interview Questions"
